txn_id,src_account_id,dst_account_id,merchant_id,amount,currency,channel,ts,status
T-22525,A-3155,A-2388,M-3140,12.84,USD,ATM,03/31/2024 07:28,APPROVED
T-22526,A-4896,A-2238,M-3465,29.89,USD,ATM,2024-10-24 20:12:29,PENDING
T-22527,A-5402,A-2873,M-3014,17.37,USD,WIRE,01/31/2024,APPROVED
T-22528,A-2661,A-5175,M-3465,6.71,USD,ATM,2025-07-12T13:22:35,APPROVED
T-22529,A-4427,A-3738,M-3421,4.43,USD,ECOM,2024-12-27T09:18:21,APPROVED
T-22530,A-4908,A-5214,M-3348,5.98,USD,ECOM,2024-05-16,APPROVED
T-22531,A-4137,A-3684,M-3053,5.32,USD,POS,2024-01-13 04:34:39,APPROVED
T-22532,A-5440,A-4108,M-3176,57.57,USD,ECOM,2024-02-20 23:18:29,APPROVED
T-22533,A-3889,A-3544,M-3489,35.58,USD,CASH,2024-08-11,APPROVED
T-22534,A-2254,A-2617,M-3075,35.58,USD,ECOM,02/06/2025 21:14,APPROVED
T-22535,A-2194,A-3270,M-3328,17.99,USD,CASH,2024-07-28 19:03:13,APPROVED
T-22536,A-4135,A-4434,M-3241,6.44,USD,ATM,01/25/2024 20:11,APPROVED
T-22537,A-3614,A-2256,M-3212,30.33,USD,ECOM,04/01/2024,APPROVED
T-22538,A-5181,A-5216,M-3195,10.39,USD,POS,2024-02-06 00:03:08,APPROVED
T-22539,A-4345,A-4351,M-3314,53.17,USD,CASH,2025-01-25 19:19:19,APPROVED
T-22540,A-5427,A-2240,M-3360,10.85,USD,CASH,2025-04-09T23:08:23,APPROVED
T-22541,A-2827,A-4167,M-3050,19.09,USD,ECOM,2024-10-23T08:26:42,APPROVED
T-22542,A-3499,A-3675,M-3224,264.22,USD,POS,2024-02-19,APPROVED
T-22543,A-3898,A-3864,M-3254,6.34,USD,POS,2025-06-27 23:24:38,APPROVED
T-22544,A-4100,A-3803,M-3322,8.02,USD,ATM,04/01/2025 06:39,APPROVED
T-22545,A-3103,A-3982,M-3381,44.65,USD,POS,04/08/2025 16:09,APPROVED
T-22546,A-2685,A-2693,M-3076,1.94,USD,POS,03/20/2024 13:11,APPROVED
T-22547,A-2348,A-4352,M-3011,6.05,USD,CASH,07/29/2025 15:52,APPROVED
T-22548,A-2892,A-2723,M-3201,14.2,USD,WIRE,2024-05-03,PENDING
T-22549,A-5140,A-4882,M-3024,24.49,USD,WIRE,04/04/2024 23:16,APPROVED
T-22550,A-3149,A-2372,M-3201,18.98,USD,ATM,2024-05-20T12:23:03,APPROVED
T-22551,A-4897,A-3075,M-3009,69.49,USD,ATM,2024-12-02T02:11:21,APPROVED
T-22552,A-2627,A-2905,M-3376,90.72,USD,ECOM,02/12/2025 13:47,APPROVED
T-22553,A-2001,A-2293,M-3260,7.72,USD,ECOM,03/01/2025 06:45,APPROVED
T-22554,A-2351,A-2517,M-3039,7.26,USD,POS,04/22/2024,APPROVED
T-22555,A-4877,A-5078,M-3422,8.27,USD,ECOM,2024-02-10 21:34:20,APPROVED
T-22556,A-4745,A-2572,M-3003,38.16,USD,CASH,2025-07-04T09:50:17,APPROVED
T-22557,A-2980,A-3326,M-3460,49.52,USD,POS,2024-08-24T18:25:24,APPROVED
T-22558,A-2374,A-3158,M-3037,10.14,USD,ECOM,2024-05-04 16:28:22,APPROVED
T-22559,A-3446,A-3210,M-3470,6.15,USD,ATM,11/30/2024,APPROVED
T-22560,A-3392,A-4331,M-3320,26.34,USD,CASH,07/20/2025,APPROVED
T-22561,A-3096,A-3543,M-3491,6.06,USD,CASH,2024-08-11,APPROVED
T-22562,A-3818,A-2347,M-3129,34.94,USD,POS,05/07/2025,APPROVED
T-22563,A-3944,A-5354,M-3325,10.85,USD,ECOM,11/14/2024,APPROVED
T-22564,A-3740,A-3451,M-3340,13.02,USD,ATM,2025-01-16 08:27:15,APPROVED
T-22565,A-3340,A-2635,M-3063,26.84,USD,WIRE,2024-03-22,APPROVED
T-22566,A-3082,A-5078,M-3161,19.35,USD,CASH,2024-10-02,APPROVED
T-22567,A-3246,A-2991,M-3016,45.68,USD,WIRE,09/28/2024,APPROVED
T-22568,A-3210,A-4987,M-3296,22.32,USD,CASH,02/06/2025,APPROVED
T-22569,A-5297,A-4123,M-3040,10.14,USD,CASH,2024-07-18,APPROVED
T-22570,A-4446,A-3033,M-3029,8.54,USD,ECOM,2025-02-03,APPROVED
T-22571,A-3487,A-3011,M-3303,5.43,USD,ECOM,04/21/2024 01:07,APPROVED
T-22572,A-4250,A-2294,M-3069,9.12,USD,ATM,06/25/2025,APPROVED
T-22573,A-5042,A-4982,M-3221,4.48,USD,POS,02/22/2025 22:25,APPROVED
T-22574,A-4841,A-5413,M-3379,15.2,USD,ATM,2024-01-12,APPROVED
T-22575,A-4707,A-2544,M-3266,5.02,USD,CASH,2025-03-13 14:22:06,APPROVED
T-22576,A-5391,A-4724,M-3308,9.14,USD,ECOM,2024-11-07 02:39:12,APPROVED
T-22577,A-4521,A-5191,M-3406,6.72,USD,ATM,2024-08-12 02:25:23,APPROVED
T-22578,A-3742,A-4786,M-3306,29.06,USD,CASH,2024-08-31 22:36:36,APPROVED
T-22579,A-3686,A-5402,M-3301,17.36,USD,CASH,08/11/2024 12:11,APPROVED
T-22580,A-3079,A-3584,M-3002,3.04,USD,CASH,06/24/2025 18:25,APPROVED
T-22581,A-2201,A-2369,M-3384,13.8,USD,ECOM,05/20/2024 13:08,APPROVED
T-22582,A-4603,A-3427,M-3423,16.27,USD,WIRE,2024-05-03T07:26:41,APPROVED
T-22583,A-2587,A-3181,M-3469,28.38,USD,WIRE,2024-05-24T05:13:33,APPROVED
T-22584,A-4835,A-2978,M-3243,135.43,USD,WIRE,2024-09-27T19:31:43,APPROVED
T-22585,A-2628,A-2059,M-3490,12.14,USD,ECOM,2025-03-24T05:32:50,APPROVED
T-22586,A-2204,A-2931,M-3307,8.2,USD,CASH,07/21/2025 03:50,PENDING
T-22587,A-2834,A-4430,M-3286,62.2,USD,WIRE,01/07/2024,APPROVED
T-22588,A-4631,A-4141,M-3346,158.59,USD,POS,01/31/2024,APPROVED
T-22589,A-4742,A-4560,M-3407,4.59,USD,ATM,2025-05-16 12:25:47,PENDING
T-22590,A-3504,A-4613,M-3052,38.74,USD,ECOM,2025-07-27 01:44:42,APPROVED
T-22591,A-3176,A-5099,M-3362,13.42,USD,ECOM,02/18/2024 23:24,APPROVED
T-22592,A-4660,A-3852,M-3248,27.46,USD,ATM,2024-12-02T20:56:38,APPROVED
T-22593,A-4873,A-2492,M-3200,19.63,USD,POS,06/04/2024,APPROVED
T-22594,A-4157,A-2067,M-3112,57.21,USD,CASH,2024-09-27T19:59:26,APPROVED
T-22595,A-3891,A-3669,M-3185,13.41,USD,ECOM,07/03/2024 06:54,APPROVED
T-22596,A-4852,A-2825,M-3427,14.37,USD,WIRE,2024-04-26,APPROVED
T-22597,A-2782,A-3672,M-3002,29.21,USD,WIRE,07/23/2024 01:28,APPROVED
T-22598,A-2645,A-3817,M-3215,11.42,USD,WIRE,07/13/2025 02:03,APPROVED
T-22599,A-5191,A-5237,M-3480,15.69,USD,WIRE,02/26/2025 06:26,APPROVED
T-22600,A-5386,A-2010,M-3455,42.27,USD,POS,2024-04-04T23:03:45,APPROVED
T-22601,A-4214,A-3944,M-3406,7.12,USD,POS,02/22/2024 19:30,APPROVED
T-22602,A-3046,A-4855,M-3186,17.71,USD,ECOM,05/01/2024 23:59,APPROVED
T-22603,A-5154,A-3213,M-3124,12.93,USD,ATM,03/02/2024 04:18,APPROVED
T-22604,A-2875,A-4461,M-3348,11.68,USD,CASH,2024-11-11 22:31:39,APPROVED
T-22605,A-5221,A-4327,M-3187,147.71,USD,WIRE,09/09/2024 19:16,APPROVED
T-22606,A-4117,A-4904,M-3436,24.22,USD,POS,04/12/2024,APPROVED
T-22607,A-5263,A-3953,M-3199,13.8,USD,CASH,2025-07-22,APPROVED
T-22608,A-4796,A-3264,M-3109,28.14,USD,ATM,06/24/2025,APPROVED
T-22609,A-3562,A-3358,M-3181,53.81,USD,POS,2024-03-08,APPROVED
T-22610,A-3532,A-3683,M-3159,22.19,USD,WIRE,06/13/2025,APPROVED
T-22611,A-3030,A-2833,M-3024,205.09,USD,WIRE,2024-01-30T03:28:35,APPROVED
T-22612,A-2493,A-2647,M-3067,58.35,USD,CASH,2025-03-25,APPROVED
T-22613,A-3141,A-2913,M-3045,53.14,USD,ECOM,09/04/2024 04:46,APPROVED
T-22614,A-4776,A-3241,M-3237,8.89,USD,WIRE,2025-02-11 07:27:20,APPROVED
T-22615,A-5300,A-5261,M-3407,36.57,USD,POS,2024-06-16 03:23:10,DECLINED
T-22616,A-2963,A-2918,M-3374,13.22,USD,WIRE,06/04/2024 02:44,APPROVED
T-22617,A-4795,A-4641,M-3063,14.43,USD,CASH,04/02/2025,APPROVED
T-22618,A-3676,A-5288,M-3437,11.22,USD,WIRE,07/19/2024,APPROVED
T-22619,A-5433,A-4353,M-3269,44.35,USD,ECOM,09/19/2024 08:44,APPROVED
T-22620,A-2642,A-2620,M-3456,21.15,USD,ATM,2025-05-11,APPROVED
T-22621,A-3864,A-2952,M-3424,24.4,USD,CASH,2024-10-28 04:51:15,APPROVED
T-22622,A-2106,A-3190,M-3246,78.77,USD,POS,05/10/2025 23:53,APPROVED
T-22623,A-2142,A-2646,M-3019,71.91,USD,CASH,2024-11-23T06:37:05,APPROVED
T-22624,A-2272,A-3768,M-3365,9.44,USD,ATM,11/04/2024,APPROVED
T-22625,A-4290,A-3468,M-3171,18.5,USD,ECOM,03/20/2025,APPROVED
T-22626,A-3493,A-4150,M-3284,25.06,USD,POS,2025-07-31,APPROVED
T-22627,A-4410,A-4990,M-3053,8.31,USD,WIRE,2024-08-19 07:49:08,APPROVED
T-22628,A-4902,A-5151,M-3400,23.69,USD,ATM,04/15/2024,DECLINED
T-22629,A-5155,A-3590,M-3024,27.92,USD,CASH,10/21/2024,DECLINED
T-22630,A-3039,A-2812,M-3169,175.87,USD,WIRE,2025-01-24,APPROVED
T-22631,A-2716,A-3927,M-3255,8.77,USD,ATM,2024-01-31 12:43:36,APPROVED
T-22632,A-5396,A-3101,M-3188,3.94,USD,WIRE,02/27/2025,APPROVED
T-22633,A-2603,A-3072,M-3047,79.92,USD,ATM,02/03/2025,APPROVED
T-22634,A-3137,A-5187,M-3106,4.24,USD,ATM,2025-02-16 14:24:13,APPROVED
T-22635,A-4005,A-3641,M-3425,24.3,USD,ECOM,2024-10-11T14:14:53,PENDING
T-22636,A-4314,A-2172,M-3369,18.12,USD,WIRE,04/03/2024,APPROVED
T-22637,A-4016,A-2702,M-3067,12.18,USD,POS,2024-07-13T09:22:29,APPROVED
T-22638,A-2266,A-3205,M-3450,28.9,USD,WIRE,03/02/2025,APPROVED
T-22639,A-2454,A-2635,M-3204,33.82,USD,WIRE,2024-01-06T03:26:53,APPROVED
T-22640,A-3795,A-5205,M-3138,44.26,USD,WIRE,2025-06-30T14:27:42,APPROVED
T-22641,A-3737,A-3422,M-3289,31.47,USD,ECOM,2024-11-14 15:33:05,APPROVED
T-22642,A-2427,A-5350,M-3418,25.71,USD,ECOM,2025-01-01,APPROVED
T-22643,A-5355,A-4568,M-3204,8.39,USD,CASH,2024-08-31,APPROVED
T-22644,A-4850,A-2177,M-3063,11.83,USD,ATM,12/28/2024 16:01,APPROVED
T-22645,A-2119,A-2645,M-3229,2.71,USD,POS,09/18/2024,APPROVED
T-22646,A-2531,A-4906,M-3071,10.66,USD,CASH,2024-09-28T11:35:31,APPROVED
T-22647,A-3633,A-3585,M-3321,24.01,USD,CASH,2025-04-09T23:41:35,APPROVED
T-22648,A-4745,A-3744,M-3365,36.14,USD,POS,2025-02-16 03:11:12,APPROVED
T-22649,A-4828,A-5066,M-3500,9.06,USD,POS,2024-09-01T23:43:04,APPROVED
T-22650,A-2070,A-3620,M-3115,21.61,USD,ATM,2025-06-09,APPROVED
T-22651,A-4225,A-3313,M-3304,18.8,USD,ECOM,10/14/2024 19:32,APPROVED
T-22652,A-3263,A-5291,M-3178,166.85,USD,ECOM,2024-08-20T08:54:37,APPROVED
T-22653,A-4758,A-4784,M-3086,10.63,USD,WIRE,2025-01-01 08:51:52,DECLINED
T-22654,A-2592,A-4540,M-3363,3.01,USD,CASH,03/28/2024 01:37,APPROVED
T-22655,A-3696,A-4847,M-3388,37.52,USD,ATM,2024-10-05T09:42:29,APPROVED
T-22656,A-3445,A-3809,M-3167,25.45,USD,POS,03/01/2025,APPROVED
T-22657,A-4440,A-2958,M-3300,34.76,USD,CASH,2024-08-03,APPROVED
T-22658,A-4983,A-3866,M-3297,10.86,USD,ECOM,2024-09-20T02:24:08,APPROVED
T-22659,A-3207,A-4795,M-3148,3.9,USD,CASH,07/18/2025 04:55,APPROVED
T-22660,A-3311,A-3597,M-3392,7.44,USD,POS,2024-08-05 11:09:23,APPROVED
T-22661,A-2942,A-3503,M-3296,22.83,USD,CASH,2024-02-29 14:02:49,APPROVED
T-22662,A-3891,A-5241,M-3309,9.41,USD,POS,2024-12-28T21:01:10,APPROVED
T-22663,A-2537,A-4555,M-3237,26.9,USD,CASH,01/21/2025,APPROVED
T-22664,A-4362,A-2040,M-3449,222.81,USD,CASH,07/21/2025 13:42,APPROVED
T-22665,A-4178,A-3383,M-3037,20.8,USD,WIRE,2024-12-26 01:02:05,DECLINED
T-22666,A-5332,A-4680,M-3227,13.6,USD,ECOM,2024-08-07T16:23:49,APPROVED
T-22667,A-2408,A-4737,M-3140,9.09,USD,WIRE,07/17/2025 06:38,APPROVED
T-22668,A-4503,A-2132,M-3211,43.7,USD,ATM,01/05/2024,APPROVED
T-22669,A-2427,A-4182,M-3365,11.33,USD,CASH,02/04/2024 18:16,APPROVED
T-22670,A-4512,A-2039,M-3092,7.41,USD,ECOM,06/03/2025,APPROVED
T-22671,A-4068,A-2059,M-3217,29.22,USD,POS,2025-01-13,APPROVED
T-22672,A-5369,A-2430,M-3051,3.19,USD,ATM,2024-03-03T02:27:04,APPROVED
T-22673,A-4850,A-4291,M-3004,3.3,USD,CASH,2024-03-17 08:45:26,APPROVED
T-22674,A-2936,A-2651,M-3061,45.32,USD,ATM,06/03/2025,APPROVED
T-22675,A-2331,A-3704,M-3175,12.47,USD,POS,2024-10-30T19:10:35,APPROVED
T-22676,A-2118,A-2025,M-3160,12.52,USD,POS,11/19/2024,APPROVED
T-22677,A-4171,A-3345,M-3235,15.46,USD,POS,01/17/2025,APPROVED
T-22678,A-4717,A-3296,M-3440,24.44,USD,ECOM,2024-11-16T09:39:48,APPROVED
T-22679,A-3428,A-4158,M-3310,68.46,USD,ECOM,06/17/2025 23:44,APPROVED
T-22680,A-2384,A-2492,M-3142,4.03,USD,POS,2024-01-20,APPROVED
T-22681,A-4364,A-3970,M-3003,16.87,USD,POS,2025-06-23,APPROVED
T-22682,A-4621,A-3233,M-3414,47.03,USD,ATM,2024-05-30,APPROVED
T-22683,A-3858,A-3347,M-3456,66.55,USD,POS,06/30/2024,APPROVED
T-22684,A-3588,A-3834,M-3278,6.0,USD,WIRE,05/01/2025 12:40,APPROVED
T-22685,A-3646,A-3908,M-3210,22.58,USD,POS,03/28/2024,APPROVED
T-22686,A-3854,A-3752,M-3184,238.28,USD,POS,2025-04-21,APPROVED
T-22687,A-2566,A-3318,M-3421,177.57,USD,POS,07/02/2025 16:19,APPROVED
T-22688,A-2888,A-4440,M-3047,-57.5,USD,CASH,2025-04-01,APPROVED
T-22689,A-5142,A-2582,M-3260,4.13,USD,POS,07/30/2024,APPROVED
T-22690,A-2890,A-2675,M-3404,4.87,USD,WIRE,2024-02-05,APPROVED
T-22691,A-4022,A-2770,M-3405,15.53,USD,ATM,2024-02-11 10:05:42,APPROVED
T-22692,A-2568,A-3506,M-3367,23.13,USD,CASH,2024-02-13T04:34:45,DECLINED
T-22693,A-4902,A-2904,M-3429,11.13,USD,ATM,2024-09-03 04:21:17,APPROVED
T-22694,A-5117,A-4038,M-3368,23.95,USD,POS,2024-09-04T04:25:19,APPROVED
T-22695,A-5151,A-3627,M-3139,11.27,USD,ATM,2025-01-02T20:46:25,APPROVED
T-22696,A-4532,A-4621,M-3219,16.85,USD,WIRE,2025-05-14T19:26:51,APPROVED
T-22697,A-2540,A-2864,M-3152,13.02,USD,CASH,2025-05-18T02:06:52,APPROVED
T-22698,A-2401,A-3502,M-3494,31.43,USD,ATM,02/10/2024 23:49,APPROVED
T-22699,A-2589,A-2359,M-3454,52.47,USD,ATM,04/17/2024,APPROVED
T-22700,A-4174,A-4881,M-3051,8.72,USD,WIRE,2024-03-25 23:43:55,APPROVED
T-22701,A-4761,A-2480,M-3168,119.58,USD,POS,2025-03-14T15:18:37,APPROVED
T-22702,A-3592,A-4078,M-3253,28.94,USD,ATM,2024-01-20 03:57:22,APPROVED
T-22703,A-3781,A-4780,M-3338,8.87,USD,ECOM,01/24/2025,APPROVED
T-22704,A-4690,A-3082,M-3301,48.89,USD,CASH,04/28/2025,DECLINED
T-22705,A-3922,A-2728,M-3106,42.18,USD,ATM,08/16/2024,APPROVED
T-22706,A-4776,A-5048,M-3253,22.51,USD,WIRE,2024-02-06 18:54:51,APPROVED
T-22707,A-5458,A-2778,M-3393,34.19,USD,CASH,2024-03-29,APPROVED
T-22708,A-4749,A-5307,M-3224,14.4,USD,POS,2024-07-13,APPROVED
T-22709,A-2495,A-2781,M-3024,30.62,USD,CASH,09/11/2024,APPROVED
T-22710,A-4468,A-2532,M-3250,33.05,USD,WIRE,2024-10-23 06:08:30,APPROVED
T-22711,A-4984,A-2584,M-3224,73.83,USD,POS,2025-02-15T08:32:34,DECLINED
T-22712,A-5058,A-3336,M-3140,19.05,USD,POS,06/11/2024,APPROVED
T-22713,A-3727,A-5138,M-3216,50.87,USD,WIRE,2025-04-10T22:39:13,APPROVED
T-22714,A-3717,A-4611,M-3493,24.4,USD,CASH,2024-01-30,APPROVED
T-22715,A-2823,A-2775,M-3366,-16.71,USD,ATM,2024-09-05T10:17:55,APPROVED
T-22716,A-4566,A-2814,M-3037,35.78,USD,ATM,2024-04-13 08:55:43,APPROVED
T-22717,A-5333,A-2637,M-3047,31.14,USD,POS,2024-01-20 04:29:10,APPROVED
T-22718,A-2745,A-5288,M-3348,410.46,USD,ECOM,2024-10-10 20:06:36,APPROVED
T-22719,A-5433,A-3078,M-3175,51.3,USD,ECOM,12/14/2024 15:48,APPROVED
T-22720,A-3900,A-4671,M-3487,9.52,USD,POS,2025-04-23,APPROVED
T-22721,A-5072,A-4644,M-3357,25.58,USD,POS,2025-06-13 08:58:17,APPROVED
T-22722,A-4257,A-3621,M-3203,68.59,USD,ECOM,04/27/2025 08:19,PENDING
T-22723,A-5206,A-4626,M-3043,32.99,USD,CASH,02/18/2024 07:08,APPROVED
T-22724,A-2683,A-2652,M-3169,83.58,USD,CASH,2024-03-10 18:58:30,PENDING
T-22725,A-4083,A-3660,M-3380,3.69,USD,CASH,2024-05-04T11:09:18,APPROVED
T-22726,A-2466,A-2714,M-3448,8.63,USD,ATM,2024-03-09T07:10:21,APPROVED
T-22727,A-4190,A-3578,M-3449,2.63,USD,CASH,04/02/2024,APPROVED
T-22728,A-3154,A-5351,M-3117,18.21,USD,ATM,2024-07-10 17:16:43,APPROVED
T-22729,A-4077,A-3706,M-3064,10.39,USD,WIRE,06/18/2024 16:51,APPROVED
T-22730,A-4516,A-4606,M-3055,13.82,USD,CASH,2024-04-13 16:49:52,APPROVED
T-22731,A-2809,A-4621,M-3347,24.74,USD,CASH,02/14/2024 03:32,APPROVED
T-22732,A-2870,A-2242,M-3234,32.11,USD,CASH,2024-04-28,APPROVED
T-22733,A-4252,A-3041,M-3485,11.14,USD,ATM,03/31/2024 20:19,APPROVED
T-22734,A-3980,A-5031,M-3068,15.54,USD,CASH,2024-01-05 21:55:24,APPROVED
T-22735,A-4752,A-3410,M-3406,140.75,USD,ECOM,2024-02-06,DECLINED
T-22736,A-3752,A-5201,M-3264,14.41,USD,POS,2025-05-01,APPROVED
T-22737,A-4414,A-2514,M-3067,17.31,USD,CASH,2024-12-03 02:52:16,APPROVED
T-22738,A-2112,A-4801,M-3106,24.12,USD,ATM,2024-03-18 21:56:32,APPROVED
T-22739,A-3080,A-4371,M-3334,17.03,USD,WIRE,2024-10-08T18:17:41,APPROVED
T-22740,A-3950,A-4155,M-3407,85.77,USD,ECOM,2024-01-10 20:16:12,APPROVED
T-22741,A-5294,A-2834,M-3146,6.64,USD,WIRE,04/04/2025 19:23,APPROVED
T-22742,A-4561,A-5185,M-3290,43.34,USD,POS,2024-04-06,APPROVED
T-22743,A-5182,A-3730,M-3274,4.2,USD,POS,02/07/2025,APPROVED
T-22744,A-2634,A-3453,M-3433,12.52,USD,ATM,2025-07-03T10:21:05,APPROVED
T-22745,A-4785,A-2607,M-3347,20.01,USD,WIRE,2025-01-25 23:32:04,APPROVED
T-22746,A-3612,A-3077,M-3193,33.52,USD,ATM,2024-04-11,PENDING
T-22747,A-2129,A-2515,M-3269,31.96,USD,ATM,2024-03-24,APPROVED
T-22748,A-5037,A-4228,M-3381,169.05,USD,POS,12/01/2024,APPROVED
T-22749,A-3607,A-5445,M-3338,73.11,USD,ATM,05/07/2025,APPROVED
T-22750,A-4132,A-4263,M-3420,70.66,USD,CASH,03/04/2024,APPROVED
T-22751,A-3417,A-2310,M-3085,20.5,USD,WIRE,2024-09-01 23:04:25,DECLINED
T-22752,A-4924,A-4700,M-3147,115.76,USD,POS,2024-02-29,APPROVED
T-22753,A-4685,A-5276,M-3459,53.71,USD,POS,2024-08-19,APPROVED
T-22754,A-2778,A-3357,M-3403,3.13,USD,CASH,2024-09-02,APPROVED
T-22755,A-4812,A-5332,M-3135,13.25,USD,CASH,05/10/2025,APPROVED
T-22756,A-5276,A-3083,M-3442,6.38,USD,WIRE,03/22/2024 04:47,APPROVED
T-22757,A-2157,A-3557,M-3139,18.08,USD,CASH,2025-03-07 22:48:06,APPROVED
T-22758,A-2595,A-4389,M-3091,26.36,USD,ATM,03/30/2024 21:59,APPROVED
T-22759,A-3652,A-2934,M-3298,249.03,USD,CASH,2024-03-22 14:30:42,APPROVED
T-22760,A-5034,A-4761,M-3334,60.38,USD,CASH,2025-02-24 22:40:08,APPROVED
T-22761,A-3894,A-5417,M-3303,6.35,USD,ECOM,04/06/2024,APPROVED
T-22762,A-2324,A-3972,M-3013,45.29,USD,ATM,2024-02-24,APPROVED
T-22763,A-2899,A-2736,M-3063,13.29,USD,WIRE,2024-11-05,APPROVED
T-22764,A-3564,A-4779,M-3026,37.55,USD,ATM,2024-06-13 13:08:21,APPROVED
T-22765,A-3387,A-2096,M-3136,16.47,USD,WIRE,2024-06-01 09:48:35,DECLINED
T-22766,A-2800,A-3139,M-3459,16.3,USD,ATM,08/24/2024 03:20,APPROVED
T-22767,A-3736,A-4751,M-3344,53.1,USD,POS,2024-05-10 03:30:12,APPROVED
T-22768,A-5244,A-3205,M-3443,185.37,USD,POS,2025-04-14,APPROVED
T-22769,A-2404,A-2226,M-3486,13.08,USD,CASH,02/26/2024 09:09,APPROVED
T-22770,A-3109,A-2204,M-3435,214.33,USD,POS,2024-01-03T12:01:43,APPROVED
T-22771,A-4189,A-3145,M-3254,4.46,USD,POS,10/04/2024 10:58,APPROVED
T-22772,A-3308,A-2960,M-3473,32.55,USD,POS,2024-10-22 13:56:24,APPROVED
T-22773,A-2142,A-2206,M-3277,84.08,USD,WIRE,08/18/2024 17:45,APPROVED
T-22774,A-2430,A-3467,M-3228,49.23,USD,ECOM,2024-03-24,APPROVED
T-22775,A-2435,A-4290,M-3043,96.49,USD,POS,2025-01-17,APPROVED
T-22776,A-4148,A-3818,M-3084,17.92,USD,ECOM,12/03/2024 15:18,APPROVED
T-22777,A-2110,A-5074,M-3089,39.38,USD,WIRE,11/08/2024 17:13,APPROVED
T-22778,A-3370,A-3271,M-3411,3.49,USD,POS,01/17/2024 03:58,PENDING
T-22779,A-3815,A-5439,M-3025,30.32,USD,CASH,2025-03-19T00:54:02,APPROVED
T-22780,A-4023,A-4251,M-3160,32.19,USD,POS,2025-07-22T13:44:23,APPROVED
T-22781,A-4668,A-4669,M-3056,5.25,USD,WIRE,2025-06-30 01:11:18,APPROVED
T-22782,A-5306,A-3905,M-3306,44.0,USD,CASH,2024-06-06T13:52:09,APPROVED
T-22783,A-2325,A-4173,M-3011,9.08,USD,WIRE,08/15/2024 11:22,APPROVED
T-22784,A-2490,A-4157,M-3018,16.56,USD,POS,2025-02-20,APPROVED
T-22785,A-2980,A-2873,M-3180,32.31,USD,ATM,2025-01-16,APPROVED
T-22786,A-2275,A-3066,M-3295,6.45,USD,POS,2024-10-18,APPROVED
T-22787,A-2458,A-3822,M-3043,13.89,USD,ATM,2025-01-28T08:26:08,APPROVED
T-22788,A-4309,A-2292,M-3088,39.56,USD,CASH,2025-04-28T14:27:51,APPROVED
T-22789,A-2410,A-3177,M-3419,17.49,USD,WIRE,2025-04-27 11:20:58,APPROVED
T-22790,A-3684,A-3523,M-3400,4.36,USD,ECOM,2024-01-10 06:59:32,APPROVED
T-22791,A-3179,A-2383,M-3103,6.95,USD,ATM,2024-06-30T23:55:58,APPROVED
T-22792,A-3036,A-4746,M-3284,12.75,USD,WIRE,01/23/2024 03:56,APPROVED
T-22793,A-4746,A-3479,M-3426,40.12,USD,WIRE,05/01/2024 13:10,APPROVED
T-22794,A-2233,A-2674,M-3459,44.1,USD,WIRE,2024-07-19 14:11:56,APPROVED
T-22795,A-3225,A-5359,M-3356,46.09,USD,POS,2025-07-09 13:27:26,APPROVED
T-22796,A-2106,A-4148,M-3111,35.18,USD,CASH,05/30/2025,APPROVED
T-22797,A-3313,A-4404,M-3140,69.84,USD,CASH,2024-11-05T05:41:52,APPROVED
T-22798,A-3890,A-2669,M-3014,31.78,USD,POS,2024-04-17 19:03:48,DECLINED
T-22799,A-4432,A-5360,M-3013,15.58,USD,POS,2024-03-07,APPROVED
T-22800,A-3536,A-5087,M-3323,13.79,USD,CASH,06/29/2024,APPROVED
T-22801,A-4977,A-3064,M-3398,25.4,USD,POS,09/10/2024,APPROVED
T-22802,A-5094,A-5288,M-3047,54.29,USD,CASH,07/29/2025 12:33,APPROVED
T-22803,A-3070,A-4642,M-3420,8.58,USD,WIRE,2024-03-19 06:29:01,APPROVED
T-22804,A-3790,A-4166,M-3168,111.04,USD,WIRE,05/27/2024 04:41,APPROVED
T-22805,A-4270,A-4296,M-3476,103.06,USD,ATM,2024-10-19T18:22:17,APPROVED
T-22806,A-3936,A-3922,M-3449,48.44,USD,ECOM,2025-01-22 09:09:56,APPROVED
T-22807,A-3142,A-2797,M-3455,47.83,USD,CASH,2024-09-25,APPROVED
T-22808,A-5054,A-3562,M-3487,57.27,USD,POS,10/02/2024 15:11,APPROVED
T-22809,A-4013,A-2642,M-3250,21.63,USD,ECOM,2024-12-29 09:06:11,APPROVED
T-22810,A-3800,A-4781,M-3220,6.47,USD,CASH,2024-02-15T09:28:43,APPROVED
T-22811,A-2771,A-5244,M-3109,3.81,USD,ATM,2024-10-08T07:39:52,APPROVED
T-22812,A-3210,A-2650,M-3369,48.47,USD,WIRE,2024-06-13T00:24:19,PENDING
T-22813,A-3415,A-4183,M-3465,9.82,USD,ECOM,01/18/2024 19:44,APPROVED
T-22814,A-3756,A-2614,M-3455,129.31,USD,ECOM,2025-04-17 16:45:45,APPROVED
T-22815,A-4295,A-2579,M-3402,85.28,USD,ATM,06/05/2024 17:17,APPROVED
T-22816,A-5324,A-4950,M-3279,73.61,USD,POS,2024-03-24T01:08:11,APPROVED
T-22817,A-3805,A-4343,M-3152,27.61,USD,ECOM,2024-02-26T13:54:43,APPROVED
