login_id,customer_id,device_id,geo_id,ts,channel,result
L-12134,C-2466,D-4330,G-6051,2024-11-27 12:37:33,IVR,MFA_CHALLENGE
L-12135,C-1739,D-4563,G-5971,10/26/2024 06:35,MOBILE,SUCCESS
L-12136,C-1580,D-4510,G-6313,2025-05-30 12:27:34,IVR,MFA_CHALLENGE
L-12137,C-1320,D-4706,G-5226,2025-07-15T01:41:58,WEB,MFA_CHALLENGE
L-12138,C-1987,D-4290,G-6332,11/03/2024,IVR,MFA_CHALLENGE
L-12139,C-2934,D-4524,G-5574,2025-01-04T18:52:15,IVR,MFA_CHALLENGE
L-12140,C-1743,D-4752,G-5248,2025-04-03T05:01:14,MOBILE,SUCCESS
L-12141,C-1545,D-4253,G-5548,2024-06-25,WEB,FAIL
L-12142,C-1804,D-4643,G-5381,2024-10-26 10:27:44,MOBILE,SUCCESS
L-12143,C-1759,D-4376,G-5642,2024-06-05,MOBILE,MFA_CHALLENGE
L-12144,C-2322,D-4076,G-5543,2025-04-10,IVR,MFA_CHALLENGE
L-12145,C-1314,D-4718,G-6003,08/11/2024,MOBILE,MFA_CHALLENGE
L-12146,C-2704,D-4120,G-5093,05/19/2024,IVR,SUCCESS
L-12147,C-2660,D-4382,G-5175,2024-02-25,WEB,MFA_CHALLENGE
L-12148,C-1336,D-4652,G-6407,04/18/2024 07:30,WEB,MFA_CHALLENGE
L-12149,C-1929,D-4661,G-6194,2025-01-04T21:10:16,MOBILE,MFA_CHALLENGE
L-12150,C-2050,D-4477,G-5519,03/31/2024 00:56,MOBILE,MFA_CHALLENGE
L-12151,C-1611,D-4635,G-5461,2025-06-21 07:34:57,MOBILE,SUCCESS
L-12152,C-2500,D-4487,G-5348,2024-05-10,WEB,MFA_CHALLENGE
L-12153,C-1594,D-4395,G-6210,04/14/2024 22:36,WEB,MFA_CHALLENGE
L-12154,C-1793,D-4463,G-5952,2024-08-16 02:03:51,IVR,FAIL
L-12155,C-2930,D-4497,G-5144,2025-04-16 14:46:35,WEB,MFA_CHALLENGE
L-12156,C-2587,D-4641,G-6096,2025-04-02T17:27:55,IVR,MFA_CHALLENGE
L-12157,C-2048,D-4327,G-6326,2024-04-06T21:38:19,IVR,FAIL
L-12158,C-2013,D-4579,G-6331,2024-11-19T05:57:06,MOBILE,MFA_CHALLENGE
L-12159,C-2782,D-4501,G-6033,02/10/2025,IVR,SUCCESS
L-12160,C-1762,D-4512,G-6077,05/02/2025,MOBILE,MFA_CHALLENGE
L-12161,C-1607,D-4291,G-5457,01/09/2024 00:18,IVR,FAIL
L-12162,C-1548,D-4456,G-5577,2025-05-25,WEB,SUCCESS
L-12163,C-1461,D-4317,G-5305,2024-01-01 02:30:09,WEB,FAIL
L-12164,C-2905,D-4451,G-6236,2024-12-21T07:58:38,WEB,FAIL
L-12165,C-1874,D-4027,G-6279,2025-07-19,IVR,SUCCESS
L-12166,C-1178,D-4617,G-5422,2024-05-09,IVR,MFA_CHALLENGE
L-12167,C-1444,D-4406,G-6491,2024-09-16 20:54:20,IVR,MFA_CHALLENGE
L-12168,C-1391,D-4648,G-5898,05/20/2025,MOBILE,SUCCESS
L-12169,C-2493,D-4313,G-5345,11/27/2024,IVR,FAIL
L-12170,C-1794,D-4334,G-6337,2025-06-18T06:57:23,IVR,FAIL
L-12171,C-2558,D-4170,G-5179,2024-07-06,WEB,MFA_CHALLENGE
L-12172,C-1635,D-4356,G-6177,01/26/2024 20:42,IVR,MFA_CHALLENGE
L-12173,C-1028,D-4493,G-5029,2024-07-12,WEB,FAIL
L-12174,C-1245,D-4600,G-5346,2024-11-24,WEB,SUCCESS
L-12175,C-1235,D-4523,G-5389,2025-01-25,WEB,MFA_CHALLENGE
L-12176,C-1809,D-4622,G-5830,04/04/2025,IVR,MFA_CHALLENGE
L-12177,C-2642,D-4655,G-5233,12/29/2024 18:48,IVR,SUCCESS
L-12178,C-2254,D-4734,G-6074,12/21/2024,MOBILE,SUCCESS
L-12179,C-2682,D-4163,G-5981,2025-02-11 05:28:44,MOBILE,SUCCESS
L-12180,C-2292,D-4169,G-5814,2024-02-29 19:59:23,IVR,FAIL
L-12181,C-2367,D-4434,G-5664,2024-06-11 02:52:35,WEB,MFA_CHALLENGE
L-12182,C-1319,D-4141,G-5441,10/29/2024,WEB,MFA_CHALLENGE
L-12183,C-2112,D-4756,G-5989,2025-05-30,MOBILE,MFA_CHALLENGE
L-12184,C-2697,D-4331,G-6468,09/20/2024 08:55,MOBILE,SUCCESS
L-12185,C-2015,D-4535,G-6233,2025-05-26T07:26:23,WEB,FAIL
L-12186,C-1913,D-4704,G-6315,04/15/2025 01:21,MOBILE,FAIL
L-12187,C-1949,D-4427,G-5732,2025-07-01,MOBILE,MFA_CHALLENGE
L-12188,C-2767,D-4137,G-5346,2024-03-28,WEB,FAIL
L-12189,C-2870,D-4097,G-5081,2025-02-28,IVR,SUCCESS
L-12190,C-1304,D-4100,G-5430,02/23/2025 19:07,MOBILE,MFA_CHALLENGE
L-12191,C-2198,D-4158,G-6413,2024-07-21 09:17:35,MOBILE,SUCCESS
L-12192,C-2786,D-4311,G-5292,2025-05-26T11:22:07,IVR,SUCCESS
L-12193,C-2887,D-4444,G-5405,2024-07-18 23:09:56,IVR,MFA_CHALLENGE
L-12194,C-1471,D-4425,G-6486,2025-07-05,MOBILE,SUCCESS
L-12195,C-1678,D-4455,G-5780,2025-06-30,IVR,MFA_CHALLENGE
L-12196,C-2091,D-4661,G-5477,04/26/2025 23:50,IVR,MFA_CHALLENGE
L-12197,C-1161,D-4444,G-5554,2025-07-23,IVR,MFA_CHALLENGE
L-12198,C-1545,D-4390,G-5150,2024-05-14,MOBILE,FAIL
L-12199,C-2592,D-4215,G-5195,04/04/2024,MOBILE,FAIL
L-12200,C-1013,D-4337,G-5167,05/18/2024,MOBILE,MFA_CHALLENGE
L-12201,C-2781,D-4246,G-5760,09/15/2024 17:15,WEB,FAIL
L-12202,C-2852,D-4230,G-5716,2024-03-11 01:18:56,MOBILE,SUCCESS
L-12203,C-1578,D-4344,G-5730,2024-08-17,IVR,MFA_CHALLENGE
L-12204,C-1540,D-4701,G-5672,03/29/2024 06:16,WEB,FAIL
L-12205,C-1425,D-4289,G-5291,2024-03-26 22:19:51,IVR,MFA_CHALLENGE
L-12206,C-1130,D-4244,G-6181,04/28/2025 02:13,WEB,FAIL
L-12207,C-1777,D-4209,G-5675,03/07/2025 04:00,IVR,FAIL
L-12208,C-2692,D-4272,G-5520,04/08/2025,MOBILE,FAIL
L-12209,C-2656,D-4459,G-6289,04/29/2025,MOBILE,MFA_CHALLENGE
L-12210,C-2382,D-4250,G-5819,2024-04-06T10:15:41,IVR,FAIL
L-12211,C-1625,D-4134,G-5754,2024-01-08 03:49:39,MOBILE,SUCCESS
L-12212,C-1280,D-4250,G-6345,2025-06-10,MOBILE,FAIL
L-12213,C-2969,D-4626,G-6228,2025-05-15 04:29:18,MOBILE,FAIL
L-12214,C-2267,D-4521,G-6367,07/06/2025 15:35,IVR,FAIL
L-12215,C-2370,D-4579,G-5369,2025-07-29 13:02:16,WEB,FAIL
L-12216,C-2566,D-4521,G-6240,2025-03-16,IVR,MFA_CHALLENGE
L-12217,C-2664,D-4742,G-5981,2025-03-10T05:45:14,WEB,SUCCESS
L-12218,C-2444,D-4613,G-5414,04/25/2025,WEB,MFA_CHALLENGE
L-12219,C-2947,D-4115,G-5845,2024-11-13 10:28:39,WEB,MFA_CHALLENGE
L-12220,C-2429,D-4061,G-5498,2025-02-16T02:39:14,WEB,SUCCESS
L-12221,C-2675,D-4131,G-5879,2024-06-10,IVR,SUCCESS
L-12222,C-1595,D-4736,G-5815,2024-11-20 15:48:23,MOBILE,FAIL
L-12223,C-2271,D-4798,G-6451,2024-10-17 19:51:45,WEB,FAIL
L-12224,C-1146,D-4157,G-5160,2025-04-13 03:15:36,MOBILE,SUCCESS
L-12225,C-1051,D-4770,G-6324,09/19/2024 21:14,WEB,MFA_CHALLENGE
L-12226,C-2269,D-4634,G-6024,2024-06-18 14:18:28,WEB,SUCCESS
L-12227,C-2561,D-4727,G-6002,07/25/2025 19:42,IVR,SUCCESS
L-12228,C-1651,D-4333,G-5652,2024-11-11,IVR,FAIL
L-12229,C-2549,D-4130,G-5398,2025-01-02T11:34:40,WEB,MFA_CHALLENGE
L-12230,C-2374,D-4680,G-5380,2025-07-10,WEB,FAIL
L-12231,C-2089,D-4322,G-5716,2024-05-22 18:20:11,IVR,FAIL
L-12232,C-1387,D-4231,G-5274,01/14/2025 05:54,WEB,FAIL
L-12233,C-1434,D-4247,G-5794,2025-06-04 07:10:16,WEB,SUCCESS
L-12234,C-1603,D-4308,G-5311,2024-10-22T20:54:33,WEB,FAIL
L-12235,C-2818,D-4048,G-6374,2024-01-11T19:52:30,IVR,MFA_CHALLENGE
L-12236,C-1627,D-4693,G-5474,2025-04-15 03:47:20,IVR,FAIL
L-12237,C-1088,D-4606,G-5253,2024-06-13T13:45:33,IVR,SUCCESS
L-12238,C-2679,D-4022,G-5546,2024-10-24T01:11:11,MOBILE,FAIL
L-12239,C-1571,D-4183,G-5916,2025-05-05T10:16:31,IVR,SUCCESS
L-12240,C-1231,D-4684,G-5697,2024-01-03,WEB,FAIL
L-12241,C-2836,D-4680,G-6473,2024-06-02T18:50:37,WEB,SUCCESS
L-12242,C-1057,D-4396,G-5750,2024-06-11,WEB,FAIL
L-12243,C-2160,D-4056,G-6152,2025-04-15,WEB,SUCCESS
L-12244,C-2250,D-4424,G-5469,05/05/2024,MOBILE,FAIL
L-12245,C-2216,D-4558,G-6271,2025-03-25T00:07:32,MOBILE,FAIL
L-12246,C-1959,D-4238,G-5298,11/28/2024 02:59,WEB,SUCCESS
L-12247,C-1696,D-4577,G-6176,12/12/2024,MOBILE,FAIL
L-12248,C-2298,D-4549,G-6089,2025-01-21 16:16:24,WEB,FAIL
L-12249,C-1375,D-4485,G-5284,10/12/2024 05:21,WEB,FAIL
L-12250,C-1058,D-4751,G-6242,2025-03-09,IVR,SUCCESS
L-12251,C-2578,D-4625,G-6167,04/04/2024 10:46,WEB,SUCCESS
L-12252,C-1369,D-4338,G-5589,03/10/2024,IVR,MFA_CHALLENGE
L-12253,C-1261,D-4558,G-5477,2024-02-14,IVR,SUCCESS
L-12254,C-1616,D-4022,G-6266,2025-07-12T03:25:01,WEB,FAIL
L-12255,C-1562,D-4496,G-6306,09/22/2024,MOBILE,MFA_CHALLENGE
L-12256,C-1187,D-4326,G-6489,05/03/2024,WEB,FAIL
L-12257,C-1360,D-4789,G-6300,2024-03-30,WEB,FAIL
L-12258,C-1602,D-4554,G-6299,2024-08-29T11:35:11,WEB,FAIL
L-12259,C-2265,D-4513,G-5652,12/10/2024 09:31,IVR,SUCCESS
L-12260,C-2883,D-4180,G-5832,02/09/2024,MOBILE,SUCCESS
L-12261,C-2762,D-4494,G-5556,2024-03-16,WEB,FAIL
L-12262,C-1822,D-4786,G-6155,07/27/2024,MOBILE,MFA_CHALLENGE
L-12263,C-1843,D-4488,G-5636,2024-10-18,IVR,MFA_CHALLENGE
L-12264,C-2464,D-4167,G-5753,2024-11-16 16:06:39,MOBILE,FAIL
L-12265,C-2183,D-4057,G-5237,2024-07-11 23:57:57,WEB,MFA_CHALLENGE
L-12266,C-1262,D-4180,G-5078,05/20/2025 08:18,IVR,SUCCESS
L-12267,C-1036,D-4708,G-6203,06/09/2024 05:18,IVR,SUCCESS
L-12268,C-1940,D-4588,G-5368,2024-08-09 23:24:37,WEB,SUCCESS
L-12269,C-1673,D-4074,G-5978,2024-12-18 19:11:14,IVR,SUCCESS
L-12270,C-1389,D-4761,G-6178,07/13/2025 02:08,MOBILE,FAIL
L-12271,C-2273,D-4775,G-5321,05/17/2025,WEB,MFA_CHALLENGE
L-12272,C-1053,D-4129,G-5509,2025-07-09,IVR,MFA_CHALLENGE
L-12273,C-1565,D-4695,G-5818,2024-07-21T02:52:25,IVR,FAIL
L-12274,C-2459,D-4159,G-5778,2024-04-10 06:32:30,WEB,MFA_CHALLENGE
L-12275,C-2248,D-4684,G-6387,10/28/2024,IVR,FAIL
L-12276,C-2092,D-4492,G-6047,2024-08-21T16:12:17,IVR,MFA_CHALLENGE
L-12277,C-2935,D-4244,G-5589,05/03/2025,WEB,FAIL
L-12278,C-2743,D-4214,G-5322,2025-03-17T12:34:24,WEB,FAIL
L-12279,C-1039,D-4185,G-6492,2024-06-14,MOBILE,SUCCESS
L-12280,C-2210,D-4224,G-5311,01/08/2024 23:23,MOBILE,FAIL
L-12281,C-1869,D-4082,G-5642,04/12/2025,IVR,MFA_CHALLENGE
L-12282,C-2665,D-4515,G-5875,2024-10-07,MOBILE,SUCCESS
L-12283,C-2794,D-4650,G-5583,2024-10-11 04:36:31,MOBILE,MFA_CHALLENGE
L-12284,C-1882,D-4234,G-6315,05/08/2024,MOBILE,FAIL
L-12285,C-2241,D-4372,G-6109,03/08/2025 15:09,MOBILE,SUCCESS
L-12286,C-1318,D-4742,G-5865,07/09/2024,WEB,SUCCESS
L-12287,C-1359,D-4566,G-5211,2024-05-19 09:29:14,MOBILE,SUCCESS
L-12288,C-1064,D-4606,G-5925,2024-08-26,IVR,SUCCESS
L-12289,C-1223,D-4296,G-5487,04/15/2025,WEB,SUCCESS
L-12290,C-2199,D-4625,G-5695,09/20/2024,WEB,MFA_CHALLENGE
L-12291,C-1287,D-4382,G-5514,02/10/2024,IVR,MFA_CHALLENGE
L-12292,C-2120,D-4105,G-5455,2024-03-21,MOBILE,SUCCESS
L-12293,C-2118,D-4574,G-6486,2025-04-07T23:02:18,WEB,MFA_CHALLENGE
L-12294,C-2335,D-4067,G-5554,2025-03-19,WEB,FAIL
L-12295,C-1125,D-4783,G-5507,06/11/2024,MOBILE,MFA_CHALLENGE
L-12296,C-1069,D-4463,G-5801,2024-02-25,WEB,SUCCESS
L-12297,C-2654,D-4288,G-5076,2024-04-21 20:21:20,MOBILE,FAIL
L-12298,C-1793,D-4388,G-6031,2024-11-06,IVR,SUCCESS
L-12299,C-2683,D-4548,G-5610,2024-02-25,WEB,FAIL
L-12300,C-1426,D-4180,G-5019,06/25/2025,WEB,MFA_CHALLENGE
L-12301,C-2997,D-4156,G-6239,2025-07-02 21:28:25,IVR,FAIL
L-12302,C-2129,D-4133,G-5687,04/07/2024 09:48,WEB,SUCCESS
L-12303,C-2405,D-4644,G-5549,2024-04-03,MOBILE,MFA_CHALLENGE
L-12304,C-1196,D-4070,G-5225,2024-02-17T04:37:56,MOBILE,FAIL
L-12305,C-1225,D-4518,G-5348,2025-03-13 05:43:18,MOBILE,SUCCESS
L-12306,C-2206,D-4674,G-5700,2025-01-22,IVR,FAIL
L-12307,C-2811,D-4186,G-5723,06/03/2024,WEB,FAIL
L-12308,C-2990,D-4344,G-5077,2024-04-18,MOBILE,SUCCESS
L-12309,C-1711,D-4305,G-6178,2025-03-02T19:11:49,MOBILE,MFA_CHALLENGE
L-12310,C-2380,D-4552,G-6057,2024-05-24,MOBILE,SUCCESS
L-12311,C-2567,D-4573,G-5391,11/19/2024,IVR,MFA_CHALLENGE
L-12312,C-2740,D-4439,G-5380,2025-04-13,IVR,SUCCESS
L-12313,C-2946,D-4271,G-6022,05/29/2025 16:39,MOBILE,MFA_CHALLENGE
L-12314,C-1045,D-4057,G-6202,06/08/2025 19:04,WEB,FAIL
L-12315,C-1499,D-4650,G-5512,2024-12-24,MOBILE,MFA_CHALLENGE
L-12316,C-2276,D-4465,G-5907,09/27/2024 02:08,WEB,FAIL
L-12317,C-2819,D-4456,G-5316,01/29/2024 12:48,WEB,FAIL
L-12318,C-1339,D-4204,G-5250,05/06/2024,MOBILE,MFA_CHALLENGE
L-12319,C-1453,D-4510,G-5805,2024-02-08T18:17:18,WEB,SUCCESS
L-12320,C-2272,D-4520,G-5746,2024-12-13,MOBILE,SUCCESS
L-12321,C-1256,D-4481,G-5753,03/19/2025 20:43,WEB,MFA_CHALLENGE
L-12322,C-2337,D-4489,G-5792,2024-12-31 01:09:26,MOBILE,SUCCESS
L-12323,C-2318,D-4771,G-5336,10/13/2024,WEB,FAIL
L-12324,C-2148,D-4445,G-6159,2025-03-26,IVR,MFA_CHALLENGE
L-12325,C-1253,D-4762,G-6233,01/09/2024,IVR,MFA_CHALLENGE
L-12326,C-2249,D-4006,G-5977,2024-09-30T00:19:35,MOBILE,FAIL
L-12327,C-1966,D-4123,G-6421,02/01/2025 10:15,WEB,MFA_CHALLENGE
L-12328,C-2474,D-4525,G-5712,2024-03-21 17:47:53,IVR,MFA_CHALLENGE
L-12329,C-1874,D-4558,G-6278,10/04/2024,WEB,MFA_CHALLENGE
L-12330,C-1599,D-4700,G-6479,03/05/2024,MOBILE,MFA_CHALLENGE
L-12331,C-2216,D-4750,G-5696,01/11/2025 10:09,MOBILE,FAIL
L-12332,C-2342,D-4450,G-5118,2024-01-04 04:30:54,MOBILE,SUCCESS
L-12333,C-1650,D-4595,G-6137,09/26/2024 14:09,IVR,MFA_CHALLENGE
L-12334,C-2648,D-4133,G-5775,2024-11-09,MOBILE,FAIL
L-12335,C-2346,D-4065,G-5026,2025-07-15,IVR,MFA_CHALLENGE
L-12336,C-1453,D-4666,G-6192,2024-04-23T17:12:36,WEB,FAIL
L-12337,C-1514,D-4019,G-5844,2025-04-07 06:32:24,MOBILE,MFA_CHALLENGE
L-12338,C-1062,D-4195,G-5590,2025-07-13T09:40:15,IVR,MFA_CHALLENGE
L-12339,C-1914,D-4659,G-5985,2024-01-30,WEB,SUCCESS
L-12340,C-2301,D-4464,G-6328,2024-03-17,WEB,SUCCESS
L-12341,C-1905,D-4327,G-6497,2025-06-13T23:37:42,MOBILE,MFA_CHALLENGE
L-12342,C-2482,D-4204,G-5417,2024-12-02,MOBILE,MFA_CHALLENGE
L-12343,C-1667,D-4419,G-6009,2025-06-25 03:40:23,WEB,FAIL
L-12344,C-2794,D-4798,G-6124,2024-04-22,WEB,FAIL
L-12345,C-1096,D-4657,G-5409,02/12/2024 16:57,IVR,MFA_CHALLENGE
L-12346,C-1179,D-4651,G-5479,2024-07-12T17:06:06,MOBILE,MFA_CHALLENGE
L-12347,C-1838,D-4730,G-6229,09/19/2024,IVR,FAIL
L-12348,C-1097,D-4055,G-5026,03/24/2024,WEB,FAIL
L-12349,C-1314,D-4213,G-5210,08/05/2024 05:54,MOBILE,SUCCESS
L-12350,C-2129,D-4252,G-5427,05/24/2024 11:33,IVR,SUCCESS
L-12351,C-2925,D-4534,G-6137,2025-07-28T18:09:52,MOBILE,MFA_CHALLENGE
L-12352,C-2341,D-4192,G-5450,2024-11-01,WEB,SUCCESS
L-12353,C-1226,D-4171,G-5628,2025-01-29 12:19:34,WEB,FAIL
L-12354,C-2390,D-4062,G-5557,2024-12-10 03:35:14,MOBILE,SUCCESS
L-12355,C-2117,D-4336,G-5776,2025-06-15T22:21:56,WEB,SUCCESS
L-12356,C-1362,D-4036,G-5197,06/14/2024 04:58,IVR,MFA_CHALLENGE
L-12357,C-2273,D-4284,G-6465,01/05/2024 10:01,IVR,MFA_CHALLENGE
L-12358,C-2814,D-4017,G-5280,2025-07-17 13:00:35,WEB,SUCCESS
L-12359,C-1542,D-4645,G-5096,2025-02-20 14:53:53,WEB,MFA_CHALLENGE
L-12360,C-1901,D-4766,G-6238,10/14/2024 00:31,MOBILE,FAIL
L-12361,C-2864,D-4088,G-6239,09/23/2024,MOBILE,FAIL
L-12362,C-2664,D-4354,G-6158,2024-03-11 19:00:20,MOBILE,MFA_CHALLENGE
L-12363,C-2837,D-4567,G-5450,2024-10-25T12:13:49,MOBILE,SUCCESS
L-12364,C-2097,D-4734,G-5921,04/30/2025 22:54,MOBILE,FAIL
L-12365,C-1771,D-4392,G-5376,2024-02-29,MOBILE,MFA_CHALLENGE
L-12366,C-2704,D-4391,G-6118,02/25/2025 03:08,MOBILE,MFA_CHALLENGE
L-12367,C-1347,D-4496,G-6462,2025-04-18 01:52:33,WEB,SUCCESS
L-12368,C-2093,D-4667,G-5092,2024-08-08T18:16:50,MOBILE,MFA_CHALLENGE
L-12369,C-1112,D-4773,G-6307,2025-07-10T01:19:18,WEB,MFA_CHALLENGE
L-12370,C-1829,D-4132,G-5199,2025-05-23,WEB,FAIL
L-12371,C-1611,D-4103,G-6305,2025-05-24,IVR,FAIL
L-12372,C-1844,D-4069,G-6490,2024-05-04 19:22:38,WEB,MFA_CHALLENGE
L-12373,C-1320,D-4217,G-5955,04/05/2025 04:20,IVR,SUCCESS
L-12374,C-1387,D-4353,G-6355,2024-02-03,WEB,MFA_CHALLENGE
L-12375,C-2530,D-4408,G-5048,02/21/2024 00:03,IVR,FAIL
L-12376,C-1226,D-4655,G-5252,2024-03-01,WEB,FAIL
L-12377,C-1413,D-4107,G-6240,2025-02-09 04:59:09,MOBILE,MFA_CHALLENGE
L-12378,C-2565,D-4337,G-5169,05/20/2025,MOBILE,MFA_CHALLENGE
L-12379,C-2475,D-4374,G-5965,2024-03-10T23:18:17,MOBILE,MFA_CHALLENGE
L-12380,C-1518,D-4549,G-5774,03/24/2024,MOBILE,SUCCESS
L-12381,C-2826,D-4048,G-5307,06/04/2025 23:29,IVR,SUCCESS
L-12382,C-1167,D-4337,G-6377,12/04/2024,IVR,SUCCESS
L-12383,C-2401,D-4482,G-5446,2024-03-20,IVR,FAIL
L-12384,C-2313,D-4310,G-5577,2024-07-06T03:11:10,WEB,SUCCESS
L-12385,C-1205,D-4003,G-5289,2024-11-11 07:31:50,MOBILE,FAIL
L-12386,C-2473,D-4509,G-5735,06/24/2024,MOBILE,SUCCESS
L-12387,C-1761,D-4323,G-6491,2024-06-30 23:53:05,IVR,SUCCESS
L-12388,C-2849,D-4212,G-6209,04/19/2024,WEB,FAIL
L-12389,C-1052,D-4325,G-6125,05/23/2025 16:18,MOBILE,MFA_CHALLENGE
L-12390,C-1116,D-4636,G-5506,03/10/2025 08:33,WEB,FAIL
L-12391,C-1413,D-4012,G-6392,04/25/2025 09:07,IVR,FAIL
L-12392,C-1802,D-4347,G-5956,2024-09-29 01:28:00,IVR,FAIL
L-12393,C-2626,D-4729,G-5309,2024-02-10,IVR,MFA_CHALLENGE
L-12394,C-2602,D-4143,G-6098,2025-01-25,IVR,FAIL
L-12395,C-1350,D-4071,G-6467,07/19/2024 07:19,WEB,FAIL
L-12396,C-1242,D-4730,G-5131,02/27/2025 07:40,IVR,SUCCESS
L-12397,C-1618,D-4704,G-5420,11/09/2024 18:29,IVR,SUCCESS
L-12398,C-1372,D-4073,G-5599,04/09/2024,MOBILE,MFA_CHALLENGE
L-12399,C-2591,D-4683,G-5890,2024-11-03,IVR,SUCCESS
L-12400,C-2314,D-4215,G-6275,04/04/2024,WEB,SUCCESS
L-12401,C-1898,D-4668,G-6412,2024-12-22 18:53:05,MOBILE,FAIL
L-12402,C-1499,D-4548,G-5448,07/02/2025 19:11,IVR,FAIL
L-12403,C-2758,D-4241,G-5041,2024-11-04T16:59:46,MOBILE,FAIL
L-12404,C-2535,D-4426,G-5165,07/05/2024,IVR,SUCCESS
L-12405,C-1511,D-4535,G-5053,2024-12-30T03:44:04,MOBILE,FAIL
L-12406,C-1695,D-4002,G-6108,2024-09-21,IVR,FAIL
L-12407,C-1707,D-4554,G-6453,2024-09-11 10:19:15,MOBILE,FAIL
L-12408,C-2981,D-4367,G-5291,2024-07-17,IVR,FAIL
L-12409,C-2972,D-4058,G-6311,2024-07-17T10:10:58,MOBILE,SUCCESS
L-12410,C-1776,D-4086,G-5265,2024-03-22,WEB,SUCCESS
L-12411,C-1680,D-4105,G-5399,2025-04-01 05:39:18,IVR,MFA_CHALLENGE
L-12412,C-2887,D-4738,G-5062,2025-07-26,WEB,SUCCESS
L-12413,C-2709,D-4335,G-6035,2025-04-14T20:18:07,IVR,MFA_CHALLENGE
L-12414,C-2363,D-4745,G-5667,11/13/2024,WEB,SUCCESS
L-12415,C-2564,D-4408,G-5786,07/14/2025,IVR,SUCCESS
L-12416,C-1155,D-4175,G-6056,2025-01-17T15:43:46,WEB,FAIL
L-12417,C-1553,D-4041,G-6282,06/17/2024 19:51,IVR,MFA_CHALLENGE
L-12418,C-1254,D-4494,G-6205,02/03/2024,WEB,FAIL
L-12419,C-1426,D-4086,G-6458,02/19/2024,IVR,SUCCESS
L-12420,C-2748,D-4413,G-6249,01/18/2024,IVR,FAIL
L-12421,C-1844,D-4169,G-5147,2024-02-05,MOBILE,FAIL
L-12422,C-1366,D-4200,G-5704,09/16/2024,IVR,FAIL
L-12423,C-2967,D-4220,G-6090,2025-05-04,IVR,SUCCESS
L-12424,C-1159,D-4565,G-5208,05/22/2025,MOBILE,FAIL
L-12425,C-2329,D-4663,G-5356,2025-04-26,IVR,FAIL
L-12426,C-2880,D-4728,G-5551,2025-03-19,IVR,SUCCESS
L-12427,C-2287,D-4685,G-6458,2025-02-05,IVR,MFA_CHALLENGE
L-12428,C-2857,D-4766,G-6187,2025-05-30,WEB,MFA_CHALLENGE
L-12429,C-2623,D-4477,G-5752,2025-02-10T20:33:48,IVR,FAIL
L-12430,C-2112,D-4610,G-5256,01/24/2024 16:59,WEB,FAIL
L-12431,C-2373,D-4044,G-5141,2024-03-02T02:46:07,WEB,SUCCESS
L-12432,C-1046,D-4131,G-5458,2024-07-29 03:41:26,IVR,MFA_CHALLENGE
L-12433,C-1507,D-4309,G-5521,2024-05-10 10:19:33,IVR,FAIL
L-12434,C-2423,D-4792,G-6362,05/28/2025 02:22,MOBILE,MFA_CHALLENGE
L-12435,C-2005,D-4051,G-6496,2024-02-16,IVR,SUCCESS
L-12436,C-2668,D-4444,G-5306,2024-11-21 22:21:14,MOBILE,SUCCESS
L-12437,C-2186,D-4791,G-5849,2024-06-02,MOBILE,FAIL
L-12438,C-1177,D-4215,G-5252,01/18/2025,MOBILE,MFA_CHALLENGE
L-12439,C-2466,D-4307,G-6299,2024-09-29 04:36:05,WEB,SUCCESS
L-12440,C-2956,D-4786,G-6417,2025-05-29,WEB,SUCCESS
L-12441,C-2472,D-4189,G-6477,04/16/2024 06:45,IVR,MFA_CHALLENGE
L-12442,C-1269,D-4633,G-5455,04/23/2025,WEB,SUCCESS
L-12443,C-1598,D-4419,G-5032,08/13/2024 20:00,WEB,SUCCESS
L-12444,C-1246,D-4455,G-6433,2025-07-16T15:53:08,IVR,FAIL
L-12445,C-1136,D-4350,G-6371,2024-09-13,IVR,MFA_CHALLENGE
L-12446,C-2666,D-4701,G-6417,2024-04-08 12:54:48,WEB,SUCCESS
L-12447,C-1323,D-4300,G-5307,05/11/2025,IVR,FAIL
L-12448,C-1202,D-4565,G-6449,2024-01-07,IVR,SUCCESS
L-12449,C-2707,D-4293,G-6021,01/18/2025,WEB,MFA_CHALLENGE
L-12450,C-1845,D-4761,G-5431,2024-01-12,MOBILE,SUCCESS
L-12451,C-1692,D-4780,G-5422,06/11/2025 20:40,WEB,MFA_CHALLENGE
L-12452,C-2842,D-4398,G-5511,2025-04-18 18:00:57,MOBILE,FAIL
L-12453,C-1987,D-4774,G-5535,2025-02-10T20:09:51,MOBILE,MFA_CHALLENGE
L-12454,C-2107,D-4789,G-5356,2025-04-21,MOBILE,FAIL
L-12455,C-1319,D-4787,G-5965,2024-07-26,MOBILE,FAIL
L-12456,C-1291,D-4345,G-5409,2025-07-28,MOBILE,SUCCESS
L-12457,C-1744,D-4318,G-5687,2024-11-01T10:19:17,MOBILE,SUCCESS
L-12458,C-1856,D-4421,G-6118,2025-06-09T10:00:56,IVR,SUCCESS
L-12459,C-1796,D-4641,G-5733,05/07/2025 07:21,WEB,MFA_CHALLENGE
L-12460,C-1029,D-4679,G-5450,2025-01-21T22:14:34,WEB,MFA_CHALLENGE
L-12461,C-2101,D-4207,G-5595,2025-02-02 07:48:31,WEB,SUCCESS
